"id,labels"
"1352904129182650368,0"
"1352903529728507914,1"
"1352903184390488064,0"
"1352902632638193664,0"
"1352900904106733568,0"
"1352900594156138498,0"
"1352900339557666818,0"
"1352898939436101634,1"
"1352898919194308608,0"
"1352897462890078208,0"
"1352896445368688640,0"
"1352893088713371648,1"
"1352892334653009920,0"
"1352890549200674816,0"
"1352889381309317120,0"
"1352885519143874560,0"
"1352884509260148737,1"
"1352881679698944000,1"
"1352881578532368385,0"
"1352878758777167872,1"
"1352878511883575297,1"
"1352877748197466112,1"
"1352873834483998720,0"
"1352872510182703104,0"
"1352871779660795910,0"
"1352871195138433026,0"
"1352870354910289921,1"
"1352869321509392384,1"
"1352868954885263360,0"
"1352868799557472256,0"
"1352868505742319622,0"
"1352867533062369280,1"
"1352867486690111490,0"
"1352865456659386369,0"
"1352863116028088320,1"
"1352862121286017026,0"
"1352859939803459584,0"
"1352858945396740098,0"
"1352857155137921024,0"
"1352856347440599043,1"
"1352854895548911616,0"
"1352854511161724936,0"
"1352853066337423360,1"
"1352852468992892929,0"
"1352852116008669185,1"
"1352850949124091906,1"
"1352849510687334400,0"
"1352848806954598400,0"
"1352845346628640769,0"
"1352844294571368449,1"
"1352837293657235458,0"
"1352832625799532546,0"
"1352831201728475136,0"
"1352829742303633410,0"
"1352828863324188672,1"
"1352828342324498433,1"
"1352828083401846789,0"
"1352827001430626304,1"
"1352822332247609346,0"
"1352821840331202560,0"
"1352821673892868098,1"
"1352819876998615040,1"
"1352818636759715843,1"
"1352818402340040704,0"
"1352817981785563136,1"
"1352817918212517888,0"
"1352817428217126912,1"
"1352816156411916288,0"
"1352816077940658181,0"
"1352815049698660352,1"
"1352814838494453761,1"
"1352813142192087041,0"
"1352812639139864578,1"
"1352811956407824384,0"
"1352811840347262977,1"
"1352810436547276811,0"
"1352807348486754304,0"
"1352806396731875329,0"
"1352806105315946497,1"
"1352805169440940033,0"
"1352802351678169088,0"
"1352802337899704320,0"
"1352801596577443840,0"
"1352799485613797376,0"
"1352797978038202375,0"
"1352797227387772928,1"
"1352796303353389062,1"
"1352795714720559105,0"
"1352795442472509441,1"
"1352795362524868609,0"
"1352793518536712193,0"
"1352792955917017091,1"
"1352791139850604546,0"
"1352791073861607429,0"
"1352789491816292360,1"
"1352787246227795968,1"
"1352785404878008321,0"
"1352784369061138432,0"
"1352784153452769281,0"
"1352784078643351553,0"
"1352783727194218496,1"
"1352783662928916480,1"
"1352783020101689352,1"
"1352782960215244800,0"
"1352782883514155008,1"
"1352782829915049984,1"
"1352782818548572161,0"
"1352780898475806721,1"
"1352780587694649344,0"
"1352780208126963714,0"
"1352778598642495488,1"
"1352777393463812096,0"
"1352777358789337088,0"
"1352773149805445122,0"
"1352772553065058304,1"
"1352772504599764992,0"
"1352772346113892353,1"
"1352770695755931651,0"
"1352768766988398592,0"
"1352767577425141763,1"
"1352766832302825474,0"
"1352765394210217992,0"
"1352765188165021696,1"
"1352763987067363328,1"
"1352762043934367749,1"
"1352761424825757696,1"
"1352761050681274368,0"
"1352760479660310531,1"
"1352760177527840768,0"
"1352759961697349632,1"
"1352759783808397312,0"
"1352759215119601664,0"
"1352758684506460160,1"
"1352757922565074944,0"
"1352757591529693185,1"
"1352757052897177600,0"
"1352755972817747974,1"
"1352755523440021505,0"
"1352754910081785858,1"
"1352754655508508672,0"
"1352754534343454722,0"
"1352754239345451013,0"
"1352753821336920065,0"
"1352753451508264960,1"
"1352753133097791493,0"
"1352753095353262087,0"
"1352752734211072001,0"
"1352752618276323329,1"
"1352752616405671937,0"
"1352752027118526464,1"
"1352751200358125568,0"
"1352751044678344706,0"
"1352750887597441025,1"
"1352749672868179968,0"
"1352749451107041281,0"
"1352748392649256962,0"
"1352748083516469255,1"
"1352745990189707267,1"
"1352745809171902464,1"
"1352744853709447169,0"
"1352743711566917634,0"
"1352742166192398338,0"
"1352740767677247488,1"
"1352740074035806208,1"
"1352738657484988416,0"
"1352738340580200448,1"
"1352737212497088512,0"
"1352736970456391687,0"
"1352736263779065856,0"
"1352735539212894208,0"
"1352734992259047425,0"
"1352734705108578305,1"
"1352734305185902593,0"
"1352734069193400320,0"
"1352732099049119744,0"
"1352731116638261248,1"
"1352730640072859648,1"
"1352729434072166402,0"
"1352729196636889090,1"
"1352728368844730368,0"
"1352726858224300032,0"
"1352726765689597952,0"
"1352726569463107585,1"
"1352726351237632000,1"
"1352726055610531840,0"
"1352725057437577216,0"
"1352724540854558720,0"
"1352724383329116160,0"
"1352723813046181888,1"
"1352723292885549059,0"
"1352723202355548160,0"
"1352721931359965184,0"
"1352721136476295168,1"
"1352720454784405504,0"
"1352720122767618054,1"
"1352719746219843586,1"
"1352719638862450689,1"
"1352719494184120328,0"
"1352718582061428740,1"
"1352717254270595074,1"
"1352716640417419269,0"
"1352715608387973121,1"
"1352715365164306432,1"
"1352714014271414272,0"
"1352713574863560705,0"
"1352713141172506625,0"
"1352713105298628612,0"
"1352711203873763328,0"
"1352711037481574401,0"
"1352710879536705536,0"
"1352710332020568067,0"
"1352709108936355840,0"
"1352708767150989312,0"
"1352708336207200257,0"
"1352706746725392384,0"
"1352706095148576768,0"
"1352705639575937028,1"
"1352704819962798087,1"
"1352704659169959939,0"
"1352703269454405638,0"
"1352702088464089088,0"
"1352701577426034690,0"
"1352701553455616001,0"
"1352700653324423169,0"
"1352700612480098304,1"
"1352700188616482816,1"
"1352699881563975680,0"
"1352699628815343616,1"
"1352698489801760773,1"
"1352697337945194496,0"
"1352697022487408640,1"
"1352694195530715137,0"
"1352693773894115328,1"
"1352693605400522765,0"
"1352692606250180608,0"
"1352691687076864000,0"
"1352690696906551298,0"
"1352689318146560002,1"
"1352688806965760002,1"
"1352688564383981569,1"
"1352687849708118016,1"
"1352687429648576515,0"
"1352687249784102912,0"
"1352686247177826304,1"
"1352686031343120384,0"
"1352685941652148224,1"
"1352685792846442497,1"
"1352685450725478402,0"
"1352685417246695425,0"
"1352685294848364544,0"
"1352684468679696386,1"
"1352684346461851652,0"
"1352682755289706504,1"
"1352682710125469696,0"
"1352682701053194243,0"
"1352681483056672768,1"
"1352681048778399744,0"
"1352681039856979968,0"
"1352680886739722242,0"
"1352680837083508738,1"
"1352680119379218432,0"
"1352679850922938371,0"
"1352679665710882820,0"
"1352678546368561152,0"
"1352678124018917376,0"
"1352677546823970817,0"
"1352677392444088321,0"
"1352677160918478851,0"
"1352676520737779712,0"
"1352676103924703236,0"
"1352675103440424960,0"
"1352674521912897538,1"
"1352674444611899397,0"
"1352673167706181632,0"
"1352670871157141506,0"
"1352670765632548864,1"
"1352670749086113794,0"
"1352670437961060352,0"
"1352670226404552705,1"
"1352669037914959876,0"
"1352668725393162244,1"
"1352668454374023179,0"
"1352668084239216640,1"
"1352667868253458434,0"
"1352667828508368899,0"
"1352667491965796353,1"
"1352667140420038660,0"
"1352667037798191104,1"
"1352665718702002179,1"
"1352665665384181760,0"
"1352665531829121024,1"
"1352665136943783944,0"
"1352665022258937861,0"
"1352663482802597894,1"
"1352663000164016128,0"
"1352662823256645634,0"
"1352662412944666627,0"
"1352661943836880897,0"
"1352661787922096129,0"
"1352661709484404736,0"
"1352660516158791683,0"
"1352660068651724803,0"
"1352659348200288257,0"
"1352658709139353602,0"
"1352658107386580995,1"
"1352658091075104771,0"
"1352657792973365249,1"
"1352657390840270855,0"
"1352654763016515585,0"
"1352654333578518529,1"
"1352654299319341057,0"
"1352652365590122499,1"
"1352651558476001285,0"
"1352651546656264192,0"
"1352651201163137028,1"
"1352651145613860865,0"
"1352650864641638402,0"
"1352650393956790272,1"
"1352648999560339457,1"
"1352647789600239619,0"
"1352647688983031811,1"
"1352647581591986182,1"
"1352647052648394752,0"
"1352646940572463109,1"
"1352646724859424773,1"
"1352644616986628096,1"
"1352642811095621637,0"
"1352642561060581378,0"
"1352642413991505922,1"
"1352641995865522177,0"
"1352640405788098562,1"
"1352639006840918019,1"
"1352638037306400768,1"
"1352637987578916867,1"
"1352637930741915649,1"
"1352636569929228298,0"
"1352636544150958081,0"
"1352635926388858881,0"
"1352635590773243905,0"
"1352634386370457600,0"
"1352631780273221641,0"
"1352631741484298241,0"
"1352631415389777920,0"
"1352631330333487104,0"
"1352630470966697985,0"
"1352629803061489664,0"
"1352628865777217537,1"
"1352627820862832640,0"
"1352626836392603649,0"
"1352625789049729024,1"
"1352625280683307010,0"
"1352625058569576448,0"
"1352624379310432258,0"
"1352623945048973317,0"
"1352623648813817857,1"
"1352622634756931588,1"
"1352622566762901505,0"
"1352622050582519812,0"
"1352621255145484289,0"
"1352620172205580289,0"
"1352620120988934145,0"
"1352619684043100163,0"
"1352617148871569414,0"
"1352617047633477638,0"
"1352617031535894531,0"
"1352616750823731204,0"
"1352616378247876608,0"
"1352615926441500673,1"
"1352613733235830784,0"
"1352610681816813569,0"
"1352610308905431040,0"
"1352609312976359431,0"
"1352608310487257088,0"
"1352608002621243392,0"
"1352607978914983936,0"
"1352606406919258115,1"
"1352605396213633025,1"
"1352605195092557824,1"
"1352605041325178881,0"
"1352602885570375680,1"
"1352602376402825217,0"
"1352600841237180416,0"
"1352600493785309189,0"
"1352599374975610880,1"
"1352598165002756099,1"
"1352596716202164228,0"
"1352596300370423809,1"
"1352595906084954112,0"
"1352594746225664001,0"
"1352594237343186944,0"
"1352593312256028676,1"
"1352592797833035776,0"
"1352591953326694400,0"
"1352589358260490240,0"
"1352589308050481155,1"
"1352586765270470656,0"
"1352586160456036353,1"
"1352585795157323776,1"
"1352578728979787779,1"
"1352575307128037380,0"
"1352574335366533120,0"
"1352573221472776193,1"
"1352572806446387200,0"
"1352570895420813313,1"
"1352569384913534977,0"
"1352568024461619200,0"
"1352565294741467137,0"
"1352565058673500160,0"
"1352564990322987010,1"
"1352564714342129664,0"
"1352564566807490560,0"
"1352563807273422851,1"
"1352562762711523328,0"
"1352561877998579715,1"
"1352558512539369472,1"
"1352558381366611972,1"
"1352556740290637825,1"
"1352554747559956480,1"
"1352554595982209024,1"
"1352552676526010368,0"
"1352550302558261249,0"
"1352549640453804032,1"
"1352549046628585472,1"
"1352547741432500224,0"
"1352547437668233217,0"
"1352547068540116993,0"
"1352544839972356096,1"
"1352541821650546688,0"
"1352541718999158784,0"
"1352541306795528193,0"
"1352537240371654656,1"
"1352537214475972609,1"
"1352536554808385537,1"
"1352536023201419267,1"
"1352533671929065473,0"
"1352531697787494401,0"
"1352530511516872709,1"
"1352527951649095680,0"
"1352527546290733056,0"
"1352527201460244481,1"
"1352527197014167552,1"
"1352527089572962304,0"
"1352524940080123905,0"
"1352524379930951681,1"
"1352523898957438978,0"
"1352521310170206208,0"
"1352521273365168130,1"
"1352520587659403265,1"
"1352518876764889089,1"
"1352516238069690368,0"
"1352514887906451458,0"
"1352513651849252866,1"
"1352511537920012288,0"
"1352509711921381377,0"
"1352507941031727104,1"
"1352507859196637189,1"
"1352499287918145537,0"
"1352496835143864325,0"
"1352496712061841408,0"
"1352496274235215878,1"
"1352494337154838528,0"
"1352494336919781378,1"
"1352491805821042689,0"
"1352489956644675584,1"
"1352487734263222274,0"
"1352487265348562944,0"
"1352486316609564678,1"
"1352486122840973312,1"
"1352484698396606466,0"
"1352484603370508288,0"
"1352483465522888705,0"
"1352483359104978952,0"
"1352481520183889924,0"
"1352480318847148032,0"
"1352480074684096513,1"
"1352477411397406721,1"
"1352476637233700864,0"
"1352475094975737857,0"
"1352474485514002433,0"
"1352473276182835201,1"
"1352473113972379654,1"
"1352472192123097088,1"
"1352469780230529029,1"
"1352469446221324289,0"
"1352462882886225920,0"
"1352462502282584071,0"
"1352461922009051138,1"
"1352461517267021824,0"
"1352461201008185350,0"
"1352459122361294848,0"
"1352458509884010497,0"
"1352458111773241344,1"
"1352457085158629377,0"
"1352455899273715714,0"
"1352455524437143555,1"
"1352454680509509640,0"
"1352454091033595906,0"
"1352453439205335040,0"
"1352451188151750659,1"
"1352448459920519170,0"
"1352447543578423296,0"
"1352446108933398528,0"
"1352446066050953220,0"
"1352444563856764928,0"
"1352444273183096832,0"
"1352443651029311490,0"
"1352441120152813570,1"
"1352440283775037440,1"
"1352439955834941445,0"
"1352434194870398980,0"
"1352432643288260608,0"
"1352430405526450177,0"
"1352429926901837827,0"
"1352429663071727616,1"
"1352426948060995585,0"
"1352425538334453760,0"
"1352424176137723905,0"
"1352423058368208896,0"
"1352419342781177858,1"
"1352418235187081217,1"
"1352417454153101313,0"
"1352417006960726018,0"
"1352416761249849347,0"
"1352416470387609604,1"
"1352416441723711489,1"
"1352415796010635265,0"
"1352414701049810946,1"
"1352414008364695553,1"
"1352413252307873798,1"
"1352412380773429256,0"
"1352412346610757632,1"
"1352412135121412099,1"
"1352412062220214273,1"
"1352411493426368514,1"
"1352411273233920000,0"
"1352409988879294469,1"
"1352409675292160001,1"
"1352409233837355009,0"
"1352408512631074819,0"
"1352408271001411592,1"
"1352408142953512962,0"
"1352407462368997376,0"
"1352407452105453568,0"
"1352406577664450561,0"
"1352406523335618563,1"
"1352406232326434827,0"
"1352405734332497925,0"
"1352405497761161232,0"
"1352402754073980934,0"
"1352401335610699786,0"
"1352399407472201729,0"
"1352398829199511555,1"
"1352398340680540163,0"
"1352397490037915649,1"
"1352396767107690498,1"
"1352396379734339597,0"
"1352395450469511176,0"
"1352392230196142082,0"
"1352391867703447553,0"
"1352391306908217345,1"
"1352390399168569344,1"
"1352389843242938368,1"
"1352387152861138944,0"
"1352386374343643136,1"
"1352385266154168331,0"
"1352384767711473664,0"
"1352384730960961537,1"
"1352384694055292931,0"
"1352383521822662658,0"
"1352383078501593088,0"
"1352382937921056768,0"
"1352382506021097477,1"
"1352381575690940420,0"
"1352381360254689286,0"
"1352379916118093835,1"
"1352379702804164609,0"
"1352379673121071105,1"
"1352378556400209922,0"
"1352375337318043654,1"
"1352374891601743872,0"
"1352374642015670277,0"
"1352374638484066310,0"
"1352374610583556104,1"
"1352373844741394432,0"
"1352373646241759233,0"
"1352373049295851520,1"
"1352373045692936192,1"
"1352373041511198720,1"
"1352371612473991169,0"
"1352370158925471745,0"
"1352370116567027712,1"
"1352367780947914753,0"
"1352367547467894787,0"
"1352367310787518470,0"
"1352367055152971776,0"
"1352366788126908424,0"
"1352366284139356163,0"
"1352365551490916353,1"
"1352364530991460353,0"
"1352364498389258240,0"
"1352364217425420295,1"
"1352362626223910912,0"
"1352362056062742530,0"
"1352361511067418625,0"
"1352360929896198145,0"
"1352360824757649409,0"
"1352360387790864384,0"
"1352360264306458625,0"
"1352360262708441095,1"
"1352359999037575168,1"
"1352359230049841152,0"
"1352358113794396160,1"
"1352357207246069764,0"
"1352357001142149120,0"
"1352356450903982081,1"
"1352356002860064768,0"
"1352355197461389312,0"
"1352354683491381248,1"
"1352354332906151936,0"
"1352353641554968582,0"
"1352353443109859330,1"
"1352353128138608652,0"
"1352352823216922627,0"
"1352351902978232320,0"
"1352351601638453249,0"
"1352351471115804673,0"
"1352351236578631682,1"
"1352350692313362434,0"
"1352348419826675714,0"
"1352347618886750220,0"
"1352347326942068736,0"
"1352346577902264321,1"
"1352346445219827713,0"
"1352346443332382720,0"
"1352344093020418050,0"
"1352343798223953924,0"
"1352342996075880448,0"
"1352342864454426625,0"
"1352341845716692992,0"
"1352341713507987464,0"
"1352341444523155457,0"
"1352341065043468294,0"
"1352341012287520768,0"
"1352340779226849281,1"
"1352339440170119170,1"
"1352337706936905729,0"
"1352336492673327104,1"
"1352336334317346817,1"
"1352336322237591552,0"
"1352335221925023745,1"
"1352334351157981185,0"
"1352334140943654912,0"
"1352333858558140422,1"
"1352333744573583362,0"
"1352333361319206916,0"
"1352333113041559554,0"
"1352333073682214917,1"
"1352332495627444229,1"
"1352332257034465283,0"
"1352332069096009732,0"
"1352330234582994945,0"
"1352329554413514754,0"
"1352329346929725440,0"
"1352328374740525057,0"
"1352327388500262914,0"
"1352327196606664705,0"
"1352326367917051905,0"
"1352325955205922816,1"
"1352325366141112321,0"
"1352325318779031568,1"
"1352324769031606276,0"
"1352324530945998850,1"
"1352324266088423425,1"
"1352322513347424257,1"
"1352322137600663558,0"
"1352321141042507781,1"
"1352320302672457734,1"
"1352320242672799745,1"
"1352320015895293960,0"
"1352319044687376388,0"
"1352317976276557825,1"
"1352317758751584257,0"
"1352317097871765506,1"
"1352316661202903041,1"
"1352315962352140292,0"
"1352315476043567105,0"
"1352314919581069314,0"
"1352314605951987714,1"
"1352314541758173187,0"
"1352314312531062784,0"
"1352314120952049665,0"
"1352314090547535875,0"
"1352313014201036801,0"
"1352312933397630976,0"
"1352311149614784513,0"
"1352311130937503749,0"
"1352310161382268930,1"
"1352309622825250821,1"
"1352309528075919361,0"
"1352309258315038720,0"
"1352306161563947009,0"
"1352305958689660929,1"
"1352304626003922945,0"
"1352304605519114248,0"
"1352304371418230784,0"
"1352302816828792834,0"
"1352302146377703425,1"
"1352300395192856577,0"
"1352299661923532803,0"
"1352299055662071811,0"
"1352296958489194497,1"
"1352296344657022978,0"
"1352296245725806593,0"
"1352295980654358535,0"
"1352295897997180932,0"
"1352295744544272389,1"
"1352294610467483650,0"
"1352293868344016896,0"
"1352293164732870661,0"
"1352293001117069312,0"
"1352292419279216640,0"
"1352291940360998916,1"
"1352291057002803203,1"
"1352290999238799360,0"
"1352290860071755776,1"
"1352290412161978381,0"
"1352290108641140739,1"
"1352289414991532032,0"
"1352289142852505604,0"
"1352288091940270084,0"
"1352287919185268737,0"
"1352286874979758082,0"
"1352285986160431105,0"
"1352284074459557896,1"
"1352283732426817539,0"
"1352282194195185665,0"
"1352282124884168705,1"
"1352281673874894848,0"
"1352281027125932032,0"
"1352280815875596288,0"
"1352279784911491079,0"
"1352278807479140355,0"
"1352277768235593728,1"
"1352277600241070086,0"
"1352277357176958979,1"
"1352277306501435392,0"
"1352276931333545985,0"
"1352276231186767872,0"
"1352274374359969795,0"
"1352273981261443072,1"
"1352272439682723841,0"
"1352272141920706562,1"
"1352271370156171265,0"
"1352270703194746880,0"
"1352268996708499459,0"
"1352265157800562697,1"
"1352265075961303040,0"
"1352264809773985794,1"
"1352262924329484288,1"
"1352262754984452097,1"
"1352262240754405377,0"
"1352262207958970368,1"
"1352262198035419143,0"
"1352261803666001920,0"
"1352261533154373633,1"
"1352260913647251458,0"
"1352260435848818689,0"
"1352259428385513472,0"
"1352258320619495426,0"
"1352257731906908161,1"
"1352257463655956480,0"
"1352257337059397634,0"
"1352257284374581250,0"
"1352257218478034945,0"
"1352257173103865859,1"
"1352256183818735617,1"
"1352255345624813569,1"
"1352254700872212482,1"
"1352254625827627011,1"
"1352254251918102529,0"
"1352253590442704899,0"
"1352252344155709440,0"
"1352252007474745344,1"
"1352251761969381376,1"
"1352251457072996355,0"
"1352250434640085005,0"
"1352249845831127040,1"
"1352249242287558657,0"
"1352247852408430598,1"
"1352247250907516931,0"
"1352246572504002560,0"
"1352244547946909699,0"
"1352244526623166465,1"
"1352243182679932929,1"
"1352242290853601284,1"
"1352239614384345090,0"
"1352239314357383168,1"
"1352236900132777984,1"
"1352236724932501506,0"
"1352236263387095043,0"
"1352235677749014529,1"
"1352231996764745729,1"
"1352229846907199490,0"
"1352229673124716546,1"
"1352228716739379200,0"
"1352228694228496386,0"
"1352228669423460359,0"
"1352228640797331457,0"
"1352228600104189953,0"
"1352228557066432512,0"
"1352228527815356417,0"
"1352226912945528833,1"
"1352226133270536193,1"
"1352225909500223488,0"
"1352225735143026694,1"
"1352224896768765953,1"
"1352222860614529024,0"
"1352222581361946631,0"
"1352222113533407233,0"
"1352221511311126531,0"
"1352220566657368066,1"
"1352219098969636864,1"
"1352218263439224833,0"
"1352217807841349634,0"
"1352217411035000832,0"
"1352217064132509697,1"
"1352215568343060480,0"
"1352213145310396417,0"
"1352212403669372929,1"
"1352210378655195137,1"
"1352208296996990976,0"
"1352207683185729536,0"
"1352207477480239104,0"
"1352207176400568321,1"
"1352206458935517185,0"
"1352205281455964161,0"
"1352205056268001280,0"
"1352204907114205184,1"
"1352204885975031813,0"
"1352202968561569795,0"
"1352202583990038528,1"
"1352201096085823490,1"
"1352197439206420481,1"
"1352194733918060544,0"
"1352194556251545602,0"
"1352193521734750208,1"
"1352193129659523072,1"
"1352192476912652288,0"
"1352191593428578305,1"
"1352191371747196928,0"
"1352188184256397313,0"
"1352186550759600131,0"
"1352185137283391491,1"
"1352181943866163200,1"
"1352181766312914944,1"
"1352181198102130689,0"
"1352177676195389441,0"
"1352175123768471552,0"
"1352174407049994242,1"
"1352173723076407297,1"
"1352173339884843008,0"
"1352172531948658688,1"
"1352171975012179971,0"
"1352169504290160640,0"
"1352167872408154112,1"
"1352167687418490886,0"
"1352167656317726720,0"
"1352160575393062912,1"
"1352158625171648513,0"
"1352157496715186176,0"
"1352157063930138626,1"
"1352156893024825346,0"
"1352154705439297537,0"
"1352153866528145408,0"
"1352148580354584581,0"
"1352147676419133442,1"
"1352147297107369984,0"
"1352146500101365760,1"
"1352145093520748544,1"
"1352140661361790976,0"
"1352138047211540481,1"
"1352137540724113408,0"
"1352136651288444928,0"
"1352135720534745090,1"
"1352133416834146304,0"
"1352132351493615616,1"
"1352131962543222788,1"
"1352131810717696000,0"
"1352125775294566401,0"
"1352123942052442112,0"
"1352123145512247298,1"
"1352117818821525504,1"
"1352116492255416322,0"
"1352113013482991618,0"
"1352112672939012096,0"
"1352111052817801216,0"
"1352109156057055232,1"
"1352106889392230400,1"
"1352098616043843584,1"
"1352097414547726337,0"
"1352095880787193863,1"
"1352094644763561985,0"
"1352093914476511240,0"
"1352093465706962947,1"
"1352089645669085202,0"
"1352088238354296832,1"
"1352087726409977857,0"
"1352086818401882114,0"
"1352086705239678976,1"
"1352085549205639168,0"
"1352084944093405184,0"
"1352083017741656065,1"
"1352082941220941824,0"
"1352082609237602308,0"
"1352081781223161858,0"
"1352078637651136512,1"
"1352075046584426498,1"
"1352074798059446274,0"
"1352072676492398592,0"
"1352071164168974336,0"
"1352071025907798016,1"
"1352064309787062278,1"
"1352059382121553923,0"
"1352059305986580481,1"
"1352056665638461440,1"
"1352056367209701378,1"
"1352055141717979137,0"
"1352054201061318658,1"
"1352052165888667648,0"
"1352049651512295424,1"
"1352049409094201345,1"
"1352048747954515970,1"
"1352047991406923778,0"
"1352047715975376896,1"
"1352047533506392064,0"
"1352045808196182018,0"
"1352044087428472836,0"
"1352042465197486080,0"
"1352041811510919168,0"
"1352041034763657220,1"
"1352039712807071744,0"
"1352039447005687808,0"
"1352038100801826816,1"
"1352037339481182210,0"
"1352037198665756677,0"
"1352036990221488129,1"
"1352032912435273728,0"
"1352032349614170114,0"
"1352032256035074049,1"
"1352031609982214144,0"
"1352028799123251200,1"
"1352027876774694912,0"
"1352027458132873218,0"
"1352021259534667777,0"
"1352019812986220544,1"
"1352017194826272777,1"
"1352016329474244610,1"
"1352016152747237383,1"
"1352015672222642182,0"
"1352015497475317760,0"
"1352014357249585153,0"
"1352013765953396738,1"
"1352012979231883265,1"
"1352012404662665217,1"
"1352011930081361925,0"
"1352011691110891526,0"
"1352010747082125323,0"
"1352010281543757824,1"
"1352009643833364481,0"
"1352005947850416129,1"
"1352005939822546944,0"
"1352005822461726720,0"
"1352005664562946050,0"
"1352005485675868163,0"
"1352004383156936709,0"
"1352004276407709699,0"
"1352004079422119936,0"
"1352003019957743616,0"
"1352002746845704196,1"
"1352001748341145600,0"
"1352000600821493761,1"
"1351998770523811865,0"
"1351998482140291075,1"
"1351998276900413441,0"
"1351998143680847873,1"
"1351997986553929729,1"
"1351997909663932416,1"
"1351997398671790081,0"
"1351996388653973504,1"
"1351994339195551746,0"
"1351994326243393536,1"
"1351992187848953856,0"
"1351991896579715072,0"
"1351991047468036096,0"
"1351990022493384718,1"
"1351989963659755520,0"
"1351988312370798595,0"
"1351987490131947523,1"
"1351987471328956418,1"
"1351987346435158017,1"
"1351987021317877762,0"
"1351985632713830402,0"
"1351985418724634630,1"
"1351985216764698637,1"
"1351984014559760384,0"
"1351982516417261574,1"
"1351982344283049988,1"
"1351980788862971905,0"
"1351980568393641984,1"
"1351978746979389443,0"
"1351977862098677761,1"
"1351977393972535300,0"
"1351975200871604226,0"
"1351974279148142593,1"
"1351974058867519493,0"
"1351973852595814406,1"
"1351973018784956419,0"
"1351971555375538182,0"
"1351971517886844935,0"
"1351970582116622338,0"
"1351968493483274240,0"
"1351964698909036557,0"
"1351963574025949184,1"
"1351962445519192064,1"
"1351961001399250945,1"
"1351960890711699457,0"
"1351960648624852992,1"
"1351960092552396802,0"
"1351960027683147776,0"
"1351957583473614854,1"
"1351957518667444227,1"
"1351956105786765313,0"
"1351954159025545216,1"
"1351952937615036417,0"
"1351952937543675905,0"
"1351952937510121489,0"
"1351952937371770880,0"
"1351952937233350657,0"
"1351952077187125252,0"
"1351950389839446016,0"
"1351950056681779205,0"
"1351949461082296324,1"
"1351948942762622977,0"
"1351947530955870212,0"
"1351945039681884160,0"
"1351944205137031175,0"
"1351942828084097029,0"
"1351941163188703236,0"
"1351940414761263105,0"
"1351939081383637006,0"
"1351938514384990211,0"
"1351937952583192582,1"
"1351937596017012738,0"
"1351931734716198912,0"
"1351930985093410817,1"
"1351927747153637385,1"
"1351926454414700544,1"
"1351925409500172288,0"
"1351925260883533834,0"
"1351923859138592769,0"
"1351921462869975047,0"
"1351921136532037637,1"
"1351919762033569792,0"
"1351918648315715584,0"
"1351918508574007296,0"
"1351917852379414528,0"
"1351917746854920192,0"
"1351917386996146176,0"
"1351915558162358276,0"
"1351914938848194561,0"
"1351914751941599234,0"
"1351914394045714433,0"
"1351914331668148227,0"
"1351911834337603584,0"
"1351911523870978049,0"
"1351910634334674945,0"
"1351909911177924608,1"
"1351909244363272195,0"
"1351908637455732740,0"
"1351908164724269056,0"
"1351906330919936000,1"
"1351906208676864000,0"
"1351903050521321474,1"
"1351902846623633409,1"
"1351901967115669504,0"
"1351901579331432454,0"
"1351900177758564365,1"
"1351899975869841412,0"
"1351898618513375236,0"
"1351898345682444289,1"
"1351897149798313984,0"
"1351896061741314048,0"
"1351895321886945280,0"
"1351893176278245376,0"
"1351893054337150976,0"
"1351890273207463938,0"
"1351889811481780232,0"
"1351889804888317959,1"
"1351888995467354113,0"
"1351888502330445826,1"
"1351888106509709312,0"
"1351884606753091585,1"
"1351884476054450176,0"
"1351884270554509318,1"
"1351884101930905610,1"
"1351883614531723267,1"
"1351883031611666432,0"
"1351882163839512583,1"
"1351882062391881734,0"
"1351881605707661312,0"
"1351881019998285825,0"
"1351880318236692483,0"
"1351879856083136512,0"
"1351876421396869124,1"
"1351874703590354947,0"
"1351872626923360258,0"
"1351868473853554692,0"
"1351865005260501004,0"
"1351861477804822534,1"
"1351860553166315520,1"
"1351860487667937286,0"
"1351860473663250434,1"
"1351859045796368384,0"
"1351857546609364992,1"
"1351856670343835649,0"
"1351854509635600384,1"
"1351854452416917507,1"
"1351854271462068225,0"
"1351854155267264513,0"
"1351852999920988160,0"
"1351852680688373763,1"
"1351851314435731456,0"
"1351850880627302400,0"
"1351848753750298626,0"
"1351848735890927616,1"
"1351847699105124353,1"
"1351845658655813632,1"
"1351845125526351872,0"
"1351844827948847105,0"
"1351844105651941376,0"
"1351843591971287042,1"
"1351842523933773826,0"
"1351841693398654979,1"
"1351840511074725888,0"
"1351838958053941250,0"
"1351837712509239296,1"
"1351837089483157505,0"
"1351836969861578752,0"
"1351835909226786819,0"
"1351835164809289729,0"
"1351835003987095559,1"
"1351834010461335552,0"
"1351833881683533826,1"
"1351833474668392448,1"
"1351832194373869568,1"
"1351830276146671618,0"
"1351830177756676096,0"
"1351829712885207042,0"
"1351829648473251840,0"
"1351828553856237568,0"
"1351826875249782785,0"
"1351826579786231808,1"
"1351826097172840449,0"
"1351825319242567680,0"
"1351824741657501697,1"
"1351824714726039552,1"
